26,2,662.2176248042498,47.56522769120434,77.18247439539128,190.56936596895588,1,-1,-1,-1
27,1,844.2115838053177,502.5191906188723,114.32426430446682,275.8901644391075,1,-1,-1,-1
27,2,656.0459222826539,48.88942762827115,77.21566804174599,190.0155104881823,1,-1,-1,-1
28,1,842.0322854998186,506.887459176464,113.64096021866114,271.88608496550285,1,-1,-1,-1
28,2,649.7714447094477,49.68502780833151,77.48128809038217,190.1594001436876,1,-1,-1,-1
29,1,832.0656729346454,508.38066933488085,113.70601761257456,271.0421700893087,1,-1,-1,-1
29,2,646.5873513400479,51.111361249907986,78.16051384386965,190.95309835452827,1,-1,-1,-1
30,1,828.6295829616756,511.21032949206807,112.57161568106072,267.61823686298555,1,-1,-1,-1
30,2,641.7322957720479,52.60021070759284,77.90162580507618,189.65252849432292,1,-1,-1,-1
31,1,822.7816805766337,515.3107452669782,112.32898752253894,266.7508115520265,1,-1,-1,-1
31,2,639.0022603681547,53.01724960828339,78.295295033426,189.86165323011946,1,-1,-1,-1
32,1,816.2810012266768,517.2550778362767,111.68913636898884,265.6308752688703,1,-1,-1,-1
32,2,633.3142263538871,54.89281578995772,78.59401673123992,190.4104175289849,1,-1,-1,-1
33,1,810.3252255621214,519.5877827324898,110.37299915660755,263.63000420545677,1,-1,-1,-1
33,2,627.5251579333368,56.141538389533366,78.58333411361623,190.37189490322805,1,-1,-1,-1
34,1,807.6279293546792,520.1453671943399,109.7328563316422,263.83580501978366,1,-1,-1,-1
34,2,624.291296965667,55.5028420934745,79.20900160255673,191.8503262292699,1,-1,-1,-1
35,1,801.6536273767315,522.1189304313169,110.35513705176011,267.3974296122017,1,-1,-1,-1
35,2,619.0940383129132,55.54160305926989,78.6934398373438,191.52194535720204,1,-1,-1,-1
36,1,793.9226413910619,524.6924248866794,112.56683983637886,274.82980187529495,1,-1,-1,-1
36,2,616.2661419753956,54.78255262373932,78.86053756617986,192.70823331495325,1,-1,-1,-1
37,1,786.887153450718,527.1012068823123,112.80459422766496,276.91191333083276,1,-1,-1,-1
37,2,611.4611667795239,53.707544118929164,79.39681730512562,194.8157042011574,1,-1,-1,-1
38,1,778.9510956897981,530.4313153581313,114.06939713873325,281.35712047328695,1,-1,-1,-1
38,2,605.391382831908,52.4261996259968,80.12863722360004,197.03776480814557,1,-1,-1,-1
39,1,770.5293232837055,533.4176135783887,116.47336467293486,287.7965077917906,1,-1,-1,-1
39,2,601.9700938049143,51.62361047171423,80.82349780606178,198.91545213042977,1,-1,-1,-1
40,1,763.2467390532503,535.6605152440778,116.81837947534336,288.50823841825337,1,-1,-1,-1
40,2,597.4067966915746,52.12163699580323,80.49912817905349,198.20071865205134,1,-1,-1,-1
41,1,755.2616782491064,538.0428176497467,118.89735072369712,293.39827758351345,1,-1,-1,-1
41,2,595.1577261521268,53.95791651219663,79.28755205025385,194.94612073876405,1,-1,-1,-1
42,1,748.6561165082286,541.3418158527236,118.08074761742513,291.38767293974695,1,-1,-1,-1
42,2,590.1871680660977,54.8347753470529,79.2604113494217,194.74703642282714,1,-1,-1,-1
43,1,741.857224026057,546.0123076490268,117.7265257509582,290.9136351038701,1,-1,-1,-1
43,2,584.8506562355774,57.58152160621668,78.42565115354247,192.100420053638,1,-1,-1,-1
44,1,734.9654775762165,548.0301497271739,117.43986434059367,290.4666823176917,1,-1,-1,-1
44,2,582.1361554776348,59.37599554818529,77.88628539708188,190.25088441759218,1,-1,-1,-1
45,1,732.388555781203,549.3745966519006,116.92526022567877,290.5301645084826,1,-1,-1,-1
45,2,577.7107464050686,61.514553384471554,76.47407041857217,186.67394134858404,1,-1,-1,-1
46,1,727.5843898187607,550.1557215590108,116.21189036308517,290.24535972408773,1,-1,-1,-1
46,2,575.0399908200214,62.37617791102099,77.91672649585402,189.36855255819938,1,-1,-1,-1
47,1,726.3619506130635,551.4999186999801,114.7361127848449,288.00362780992543,1,-1,-1,-1
47,2,570.6059884379517,64.67467514056781,77.25210409664214,187.07384340686883,1,-1,-1,-1
48,1,721.4987766190743,551.4597358958932,114.4135963650083,287.880214289849,1,-1,-1,-1
48,2,568.9168784610996,65.69965779282461,77.06866059986025,185.54599975879609,1,-1,-1,-1
49,1,719.5601326814532,550.6235356364817,114.3047442960603,288.47948606117734,1,-1,-1,-1
49,2,567.501830601115,65.78697564469219,77.3820433412409,184.8703220114198,1,-1,-1,-1
50,1,714.7093841869585,550.8560491973369,113.67814712538686,287.43153792196796,1,-1,-1,-1
50,2,563.0306914734782,65.97413180776978,77.56984366257537,184.60374917295334,1,-1,-1,-1
51,1,708.8520683800914,552.2190956996255,112.46069262509926,285.6084474397977,1,-1,-1,-1
51,2,556.6631172154008,64.86855294274406,78.88364760713408,187.85104051020437,1,-1,-1,-1
52,1,702.7849237749775,553.086274757701,111.21700959103798,283.74297771049476,1,-1,-1,-1
52,2,553.0842003321388,63.98223133173916,79.93906165800412,190.1618273554287,1,-1,-1,-1
53,1,695.3925208222186,553.7743230438001,112.3836151084696,287.2220799924149,1,-1,-1,-1
53,2,547.8784198899326,62.61888870991818,80.71498081331517,192.21597635301285,1,-1,-1,-1
54,1,688.2270832998971,554.3326654178783,112.92000071057451,288.10594398669036,1,-1,-1,-1
54,2,545.3760990796435,61.95206066878916,80.69926870072585,192.7303126225064,1,-1,-1,-1
55,1,685.4697548265068,556.0888605184145,112.54112911921995,286.0467116080148,1,-1,-1,-1
55,2,541.0506338869445,62.32050938676642,80.03335242853318,191.62759570379995,1,-1,-1,-1
56,1,679.8106521448796,556.0988103860519,113.31728764575018,285.8240738901529,1,-1,-1,-1
56,2,538.5937457524188,62.22838008869775,79.65571319375468,191.33877315550802,1,-1,-1,-1
57,1,677.3729753614401,556.666990843093,113.90686636184773,284.5908735968055,1,-1,-1,-1
57,2,535.0326153671176,63.53015311353833,78.58260339292195,188.88841808871015,1,-1,-1,-1
58,1,671.6100212253576,555.5617254646586,115.54993876770072,286.1680284888823,1,-1,-1,-1
58,2,533.4677396182707,65.8515676047638,77.04602790613531,185.18898194499081,1,-1,-1,-1
59,1,665.1476845676609,553.526293988833,115.77832082707997,284.11185122277504,1,-1,-1,-1
59,2,529.9175575783748,65.83808440992036,75.19390092825552,180.70294660933519,1,-1,-1,-1
60,1,657.8410431572408,551.3092108690947,117.1846150445622,285.03055565957897,1,-1,-1,-1
60,2,526.4672134532742,64.67099560589278,75.54522558354599,181.2851155785275,1,-1,-1,-1
61,1,650.586063857187,550.9270020017617,117.30718102168323,283.8859306578322,1,-1,-1,-1
61,2,521.9581951243416,66.99494288958839,75.28580211457161,180.07035109118405,1,-1,-1,-1
62,1,643.7885924669814,549.1846098623748,115.81236042851829,279.38363020916,1,-1,-1,-1
62,2,519.4069832607227,68.30564335131474,75.10637842616693,178.72452576151287,1,-1,-1,-1
63,1,636.6917934379641,546.121619435078,115.23234542973455,278.05968989929477,1,-1,-1,-1
63,2,514.807035970811,66.63973457265283,75.1458031461611,178.6754961892085,1,-1,-1,-1
64,1,630.0833018338922,543.4646757126147,113.91434225275847,275.10793055119336,1,-1,-1,-1
64,2,512.2715105273128,65.13528607694384,75.34944071108995,178.53684750178658,1,-1,-1,-1
65,1,622.7343080036285,541.0852473031484,114.43490215500269,276.43857774438857,1,-1,-1,-1
65,2,507.36870653270864,63.01099500884911,76.07758745830596,179.69315639588422,1,-1,-1,-1
66,1,616.1750510033204,538.0859187891499,113.09084755913072,273.79446786050005,1,-1,-1,-1
66,2,504.24311867093473,60.22740326107257,77.05398730571564,181.89362368018078,1,-1,-1,-1
67,1,612.7446306785829,533.6779430612876,113.88606137797291,275.96691232865226,1,-1,-1,-1
67,2,499.34835701601196,56.339664868579234,76.91056951122322,181.87347859391213,1,-1,-1,-1
68,1,608.2518965686007,528.5119841732482,113.68629080243117,275.30255220085195,1,-1,-1,-1
68,2,496.50061390851397,48.23324279119501,78.20551435890383,185.03343885433577,1,-1,-1,-1
69,1,606.1226037781975,523.491486277299,113.08274101999928,273.3871498673637,1,-1,-1,-1
69,2,492.3118233507076,42.906914833835046,77.82109020491123,184.33001000698656,1,-1,-1,-1
70,1,600.6535379827252,520.0042579184033,113.5656485888419,272.5733122408451,1,-1,-1,-1
70,2,488.85178042642747,37.290337263005384,79.10645794497668,187.56381567191917,1,-1,-1,-1
71,1,594.298580790868,516.1996012055766,113.8896395355818,271.95284138790083,1,-1,-1,-1
71,2,482.8773183141783,33.94175741325468,81.04180688648762,192.24345876709802,1,-1,-1,-1
72,1,587.3661842605985,514.7872795352962,114.72986329931014,271.09877965222125,1,-1,-1,-1
72,2,477.1358450874383,33.408916543797744,80.69425743652172,191.86369175183853,1,-1,-1,-1
73,1,584.6701336464893,514.3895125315323,115.76323563403622,270.8611003472095,1,-1,-1,-1
73,2,474.0204917354928,32.495746563654265,80.62242481771183,191.90161830037405,1,-1,-1,-1
74,1,583.5821641173948,514.7433322964199,116.31892230072958,269.66873766870134,1,-1,-1,-1
74,2,470.17344973565224,31.743911045025115,79.74099728597545,189.5514790273859,1,-1,-1,-1
75,1,578.7302314051701,514.4434868228625,117.25377001286401,269.448966870621,1,-1,-1,-1
75,2,467.4091155283955,32.0331128793475,80.65771774277383,191.3967378717028,1,-1,-1,-1
76,1,572.2220432351743,515.242791834111,117.3139960815591,268.2299125847541,1,-1,-1,-1
76,2,463.33355004660393,34.37718564477059,79.94671918201837,189.13486749227152,1,-1,-1,-1
77,1,565.3708583227268,516.6099179451317,116.98664436634135,266.27219639149473,1,-1,-1,-1
77,2,460.99226024907324,36.46086631464998,79.8663439408243,188.12786548628603,1,-1,-1,-1
78,1,558.2183345045016,516.1459511736243,117.6532911186304,266.7089231674746,1,-1,-1,-1
78,2,456.49693004755477,39.03130074043381,79.31470607133568,185.85679288880152,1,-1,-1,-1
79,1,551.0672781045619,515.7273031531888,118.18135649282512,266.7062625893843,1,-1,-1,-1
79,2,454.29762574129677,42.77112256331263,79.31273633045909,184.54436434563135,1,-1,-1,-1
80,1,547.7334485976545,516.3283307913366,118.45247754999085,266.0312914115368,1,-1,-1,-1
80,2,449.72243070067327,46.382289199732384,78.7188215948393,182.37626048930719,1,-1,-1,-1
81,1,541.9955766312227,514.6821653550678,120.02650230809137,267.93774853482694,1,-1,-1,-1
81,2,447.23466183344567,46.92097852523082,79.84924099040695,184.12538750255288,1,-1,-1,-1
82,1,539.1321474052212,513.2233720485713,121.7254069298891,270.1955241484137,1,-1,-1,-1
82,2,445.92011780713824,47.60010989715428,80.49928926163093,184.65677200195893,1,-1,-1,-1
83,1,532.8270096639509,508.4802531502186,124.0522507895198,274.05788072225386,1,-1,-1,-1
83,2,441.71668059551826,48.09531552956601,80.73233916335278,184.65728583343676,1,-1,-1,-1
84,1,529.907918845497,506.3604582658339,125.61776233568945,276.3291832896066,1,-1,-1,-1
84,2,438.9350072492742,47.99478187077314,81.0792894976378,185.43703311295772,1,-1,-1,-1
85,1,527.974792037729,504.03978331070294,127.72181611187561,280.4126405902915,1,-1,-1,-1
85,2,433.60376131304974,49.92471063641527,81.49541169688254,187.0355714841264,1,-1,-1,-1
86,1,526.6926512757301,501.93427561959874,130.01036770194156,284.2235355366719,1,-1,-1,-1
86,2,431.0469149635751,50.49558927282452,81.96957594155275,188.58420271440414,1,-1,-1,-1
87,1,526.507624477315,504.6154011564425,130.76987247939803,284.47080546448717,1,-1,-1,-1
87,2,426.4965507967727,50.37777741597394,82.81924153100178,190.89779512002352,1,-1,-1,-1
88,1,526.2228126304775,505.4634876419742,131.95471562471874,285.2493720968146,1,-1,-1,-1
88,2,424.09688663681925,51.41607477117526,82.77269278195914,190.84185988055185,1,-1,-1,-1
89,1,521.6493603922022,505.0249834006827,133.4177768925043,287.2320296792507,1,-1,-1,-1
89,2,419.60980028001967,52.87021641258801,82.35395688049815,189.78924729833273,1,-1,-1,-1
90,1,519.6025267051361,504.0550155936021,134.64330465530355,288.72127642550186,1,-1,-1,-1
90,2,417.68324964123315,56.14238926527268,81.5460206687916,187.83820383708556,1,-1,-1,-1
91,1,519.3306278664306,502.57331666666335,133.54341242310454,286.30899743592755,1,-1,-1,-1
91,2,416.9871611216012,59.3457312757897,80.89267133189101,186.2455693976199,1,-1,-1,-1
92,1,524.484143895346,501.90529682112094,131.42168664978658,282.3635230829086,1,-1,-1,-1
92,2,417.31242264277944,61.03267904767425,80.0275469355968,184.16957156145756,1,-1,-1,-1
93,1,527.9468115234242,500.33403071661496,128.69583321218389,277.03964100947115,1,-1,-1,-1
93,2,417.6181354202944,61.11578584129141,79.90705610972014,183.99503998111166,1,-1,-1,-1
94,1,534.5438729798466,499.8122879331859,125.72174194851618,270.879621622605,1,-1,-1,-1
94,2,417.5563298618251,60.88739974420601,80.54706938291217,185.14219428907396,1,-1,-1,-1
95,1,537.5872487373231,495.53408087442426,124.29755856443646,268.40816139043494,1,-1,-1,-1
95,2,417.67170892822634,61.17741101589077,81.04399888062765,185.7611277308209,1,-1,-1,-1
96,1,539.6738685183296,491.2368930751402,122.60629532543398,265.77835445600135,1,-1,-1,-1
96,2,417.3279203668425,61.41602164264698,81.57994753971857,186.53683538944622,1,-1,-1,-1
97,1,541.1420947821221,488.73949307610553,121.33755937692689,263.7975833425666,1,-1,-1,-1
97,2,416.1414468654385,61.97524767426873,83.38030304620207,190.686229846708,1,-1,-1,-1
98,1,546.1505806783083,486.38914986325005,119.18821243929872,260.14418421371784,1,-1,-1,-1
98,2,412.60623518662504,64.38188126255986,82.61642903784805,188.73076409772278,1,-1,-1,-1
99,1,547.8464210784799,483.7351022030428,119.4371392269122,261.54367788187494,1,-1,-1,-1
99,2,407.3757210730456,65.73923646569506,81.80036634577915,187.20258526909453,1,-1,-1,-1
100,1,548.1506871577362,481.64482241346707,120.41448407494725,264.53842783950853,1,-1,-1,-1
100,2,404.72335655213504,65.5074013448494,81.94266357837856,188.05242722926158,1,-1,-1,-1
101,1,552.581214482326,480.1644671976009,121.10492794418853,266.7561486418439,1,-1,-1,-1
101,2,399.7458204132783,65.12406856083096,81.64626524258684,187.98525810083638,1,-1,-1,-1
102,1,554.8779859146725,480.16092844503805,120.6664801619982,266.76575865919335,1,-1,-1,-1
102,2,396.44825705963825,64.17686107458857,81.99053434217949,189.58213825010176,1,-1,-1,-1
103,1,555.627255584222,478.80326955747057,120.93441009957978,268.5701348797595,1,-1,-1,-1
103,2,391.7845268309835,64.31422952081553,81.79669291348382,189.96467870513504,1,-1,-1,-1
104,1,555.9665474136077,477.6998354966942,121.35355284775386,270.45167371108107,1,-1,-1,-1
104,2,389.4787899432371,64.76135494479628,81.42553145029551,189.83734831179234,1,-1,-1,-1
105,1,559.9525260536539,476.57726240256204,121.65974538529306,272.36529601349054,1,-1,-1,-1
105,2,385.322523708109,65.89038936892545,80.74341010139142,188.53551793608423,1,-1,-1,-1
106,1,562.001526483034,474.04068244247935,120.84871002968319,271.82167563411434,1,-1,-1,-1
106,2,382.5877314214079,66.27280829603653,80.58771064145375,188.30559620717182,1,-1,-1,-1
107,1,563.1065137785654,472.1715948030628,120.21020847271947,271.69243218083267,1,-1,-1,-1
107,2,378.5325314499304,67.69543607452114,80.09646104876555,187.10308287211214,1,-1,-1,-1
108,1,564.4501273923785,468.43149674233865,118.73589293992525,268.8141396312825,1,-1,-1,-1
108,2,376.4591079554812,69.05932270228864,79.22746128826847,185.04288315746768,1,-1,-1,-1
109,1,565.8028439298616,464.4036824513116,116.41435500167502,264.3617959428159,1,-1,-1,-1
109,2,372.0204259291356,69.99324869740951,78.16128368396795,182.32402678201424,1,-1,-1,-1
110,1,571.309015282072,461.3087330182558,113.24879602246305,257.26767259391477,1,-1,-1,-1
110,2,370.05234359614093,71.38354281338658,76.9905772687637,178.94337061615352,1,-1,-1,-1
111,1,574.0805993035167,458.71478603843235,111.94443829932024,253.3851681993505,1,-1,-1,-1
111,2,365.6905996448405,72.26160434144477,76.35911214007587,176.7679787936739,1,-1,-1,-1
112,1,579.7285241073786,454.957227012381,110.4836537760394,248.3444098989256,1,-1,-1,-1
112,2,363.1770712840282,72.03328723410006,76.72844349588655,176.92829736606845,1,-1,-1,-1
113,1,582.8618149379841,450.3676338431358,108.85671088796765,243.81859865305447,1,-1,-1,-1
113,2,358.1234014553034,72.17810187229368,76.97250057724825,176.63040693830501,1,-1,-1,-1
114,1,587.9772735583945,445.5964591019947,108.14792200125184,242.21004877045445,1,-1,-1,-1
114,2,355.0217600502755,71.0051280156857,78.57956719817498,179.36014367720833,1,-1,-1,-1
115,1,589.9634501105061,443.06509104406376,108.74575699315648,243.02060748787187,1,-1,-1,-1
115,2,349.9352772712993,71.30491726414566,78.83044906228919,179.28799497024485,1,-1,-1,-1
116,1,594.3350957516963,440.9096286388392,110.47628194238374,246.2534287832923,1,-1,-1,-1
116,2,343.56739128642295,70.56587827229494,79.37058005285292,180.4394075450367,1,-1,-1,-1
117,1,595.7703297813971,441.4435014252577,112.41034762613626,250.55971665300683,1,-1,-1,-1
117,2,340.56312589111434,71.18812203045404,79.62490825124114,180.77244090162677,1,-1,-1,-1
118,1,600.3545967488133,441.85982728164936,113.67122523823917,251.86474534633956,1,-1,-1,-1
118,2,338.7762421877544,72.63524628574356,80.14990587184784,182.09392500737624,1,-1,-1,-1
119,1,601.8898450263955,441.5032426122152,114.67126279765921,253.58289483478254,1,-1,-1,-1
119,2,334.7864515932828,73.26565616636,80.25404702172608,182.9565136028819,1,-1,-1,-1
120,1,606.9650731745694,441.6935603524197,114.74600277067326,253.99941163049363,1,-1,-1,-1
120,2,332.4437353367199,74.0700191210589,80.42080165275944,183.4652258153756,1,-1,-1,-1
121,1,613.7884356346551,441.02550111406936,113.2269540401241,250.99318824065807,1,-1,-1,-1
121,2,328.48470680720743,75.02882572191112,80.2210472193425,182.79887744933535,1,-1,-1,-1
122,1,616.5911037769737,437.6010741422618,113.97384543787275,253.01050368841118,1,-1,-1,-1
122,2,326.28925605462524,76.39342884925706,80.48513429800751,183.1366178667798,1,-1,-1,-1
123,1,622.5804722587818,436.2480995610067,113.7455858875236,252.42810711905443,1,-1,-1,-1
123,2,324.80116730324386,77.69956945863129,80.44445728881723,182.33955657019152,1,-1,-1,-1
124,1,630.3966896605765,435.09590608839756,111.39583506399732,247.72476336727073,1,-1,-1,-1
124,2,320.65375376780526,78.75898187564755,80.22869978888195,181.6838515458747,1,-1,-1,-1
125,1,638.6377002366199,432.35699684515896,108.49149344145935,241.51989419279693,1,-1,-1,-1
125,2,318.6897351505965,80.58332828347793,80.3849585771395,182.00777982763992,1,-1,-1,-1
126,1,646.9474509123188,433.75675221661925,104.77961535909878,233.1729572215566,1,-1,-1,-1
126,2,316.9793479239975,80.4935743313942,81.11552360403788,183.6604597926982,1,-1,-1,-1
127,1,654.9782721802503,434.47157467259194,102.18885853065048,227.32961672246003,1,-1,-1,-1
127,2,313.5431297660169,82.13747958313768,80.62939023375684,182.01359517223446,1,-1,-1,-1
128,1,657.5722373529884,427.9791076644028,103.27033750610586,230.31922922744485,1,-1,-1,-1
128,2,311.71070858890675,82.50703304183476,80.7085769357176,181.80929273554656,1,-1,-1,-1
129,1,663.9144724460356,426.86262936938,102.68719578614082,229.36498829798236,1,-1,-1,-1
129,2,310.35544633484363,83.05681442764326,80.8026001241087,181.66478692109794,1,-1,-1,-1
130,1,670.5077565590653,426.09937288189633,102.54355583012646,229.9735534804561,1,-1,-1,-1
130,2,306.64653741973154,83.50231029450708,80.54055350509168,180.6752424399997,1,-1,-1,-1
131,1,676.4907862400203,425.6798789227728,103.11910125494188,232.2303195855195,1,-1,-1,-1
131,2,304.05300501683826,83.01470780618392,81.3298918308101,182.08811475547398,1,-1,-1,-1
132,1,678.9173040907816,423.75442544283555,104.33847455389122,235.52050757522142,1,-1,-1,-1
132,2,299.267293779188,82.10337533355609,81.29405302718159,182.0643042673813,1,-1,-1,-1
133,1,683.8172471822428,419.54540345550186,105.004417836576,238.01899983147467,1,-1,-1,-1
133,2,296.1019559158414,80.81288838468919,82.00575334185893,183.74469938921175,1,-1,-1,-1
134,1,684.7444379042469,419.1501056523149,107.27749068313157,243.45802235337754,1,-1,-1,-1
134,2,291.3575477634889,80.55531048468372,81.69735723022137,183.59756111523316,1,-1,-1,-1
135,1,690.1224487282519,419.37621386060545,106.96980112610889,243.06426674070426,1,-1,-1,-1
135,2,285.95424621234037,80.92546742222167,81.20461275034116,182.9189522055971,1,-1,-1,-1
136,1,696.4488843356214,416.97405649008124,106.81889388369522,242.78121373964424,1,-1,-1,-1
136,2,283.02879518842076,81.31981401572523,81.18113203853653,183.1469349326785,1,-1,-1,-1
137,1,703.2957391303927,416.87253154439225,105.9329236486827,241.20821213511846,1,-1,-1,-1
137,2,281.73006663963173,82.80865874073696,80.88376832986823,182.32967584254666,1,-1,-1,-1
138,1,710.5214484423545,417.0514012208258,105.22917907327745,239.21740981389507,1,-1,-1,-1
138,2,277.97974095087534,84.9251821520521,80.0946427346127,180.81855441327988,1,-1,-1,-1
139,1,713.6263719914396,417.1408863896522,105.13319025126954,238.72580527819517,1,-1,-1,-1
139,2,275.9953253337367,86.13523503562591,79.62131695097756,179.78408700905968,1,-1,-1,-1
140,1,719.002335930526,411.55086857198563,105.86357401252275,241.0219269472183,1,-1,-1,-1
140,2,274.93479509417045,87.95788570537127,80.03008300792438,180.78860172700132,1,-1,-1,-1
141,2,271.92771769094014,90.51575121225514,78.78401082489073,178.1185096368751,1,-1,-1,-1
142,2,271.1922769569925,93.21818439915596,77.58193518326686,175.01302476802366,1,-1,-1,-1
143,2,271.40666085624144,95.48707264011419,76.70115115329459,172.63097968383792,1,-1,-1,-1
144,2,271.6311239346945,97.47387111883846,76.23607711989189,171.10114252040282,1,-1,-1,-1
145,2,271.5108126903722,100.99188013551425,76.73670349800588,171.40508993147628,1,-1,-1,-1
145,1,762.822549931372,406.6123207635643,101.0843191352097,232.851562710905,1,-1,-1,-1
146,2,271.0566338238989,102.46356422083407,77.21608584165926,171.89203323833553,1,-1,-1,-1
146,1,775.6488757072834,407.53458398012003,99.38978895736632,229.06283326280592,1,-1,-1,-1
147,2,270.2169985541519,102.75143654333736,78.3355501111778,173.66586542068242,1,-1,-1,-1
147,1,785.3518494430575,410.40134882033783,97.32178941343491,224.33109411418644,1,-1,-1,-1
148,2,269.6937619291801,103.91891926599789,78.27973244284439,172.93082238757074,1,-1,-1,-1
148,1,793.2674228081792,410.57270451074515,97.14553734494822,223.3301578078407,1,-1,-1,-1
149,2,266.09633300295206,104.84726827823302,78.06741491030608,172.11357198858482,1,-1,-1,-1
149,1,800.3195882728094,409.4711884457988,98.5699426546011,225.28929513624283,1,-1,-1,-1
150,2,263.70776504794134,105.30177601679232,79.4816382047163,175.33178592069126,1,-1,-1,-1
150,1,807.7328635788333,409.59629963865615,99.53063381585605,225.94467374910744,1,-1,-1,-1
151,2,262.33419670776453,105.83980288688657,80.04082199027248,176.65351706891485,1,-1,-1,-1
151,1,814.5732822130298,409.8512373605415,99.99733752718188,225.58717251900424,1,-1,-1,-1
