12.098,13.893,15.019,15.468,15.529,15.333,15.174,14.89,14.293,14.099,13.759,13.541,13.654,13.662,13.427,13.722,13.637,13.558,13.982,14.141,14.554,14.572,14.872,15.304,15.508,15.665,15.643,14.885,13.153,12.487
12.171,13.628,14.772,15.295,15.676,15.187,15.21,14.686,14.556,14.409,13.79,13.825,13.521,13.504,13.317,13.694,13.755,13.67,13.478,13.924,14.307,14.444,14.591,14.845,15.433,15.504,15.522,14.699,13.257,12.502
12.246,13.619,14.639,15.386,15.714,15.284,15.232,14.806,13.949,14.579,14.019,13.452,13.605,13.26,13.335,13.569,13.484,13.68,13.533,13.561,14.153,14.253,14.79,15.181,15.405,15.529,15.459,14.874,13.27,12.63
13.25,15.088,16.262,17.171,17.267,16.928,16.889,16.244,15.74,15.812,15.319,15.106,15.219,14.902,14.55,15.155,15.481,15.117,15.509,15.752,16.205,15.998,16.856,17.325,17.411,17.691,17.35,16.614,14.86,13.965
12.158,13.069,14.51,15.129,15.405,14.905,14.908,14.464,14.047,13.672,13.513,13.323,13.583,13.265,12.95,13.434,13.206,13.555,13.498,14.026,14.302,14.375,14.585,15.108,15.617,15.482,15.96,14.871,13.221,12.273
13.341,15.233,16.366,16.76,17.362,17.102,16.657,16.037,15.9,15.837,15.306,14.97,15.017,14.964,14.887,15.367,15.246,15.492,15.138,15.738,16.109,16.17,16.712,16.819,17.626,17.474,17.684,16.334,14.68,14.212
13.952,15.495,16.739,17.643,17.663,17.427,17.436,16.581,16.131,15.93,15.543,15.488,15.496,15.308,15.211,15.305,15.166,15.098,15.404,15.832,16.044,16.384,16.771,17.422,17.492,17.64,17.345,16.657,15.12,14.115
8.5946,10.16,11.337,12.245,12.678,12.953,12.905,12.496,12.578,11.964,11.395,10.774,10.227,9.9327,9.6567,9.3825,8.8429,8.0699,7.329,6.4153,5.6131,4.6022,3.9838,4.3114,5.1003,5.537,6.0423,6.5772,6.5424,6.6007
11.832,13.464,14.013,14.729,15.156,14.781,14.685,14.106,13.698,13.651,13.473,13.087,13.171,13.205,13.102,13.196,13.083,12.893,13.086,13.642,13.941,14.139,14.37,14.541,15.3,15.424,15.16,14.305,13.275,12.294
11.749,13.142,13.79,14.547,14.617,14.451,14.144,13.839,13.563,13.249,13.188,12.795,12.923,12.819,12.571,12.879,12.865,12.578,12.572,12.859,13.322,13.449,13.423,13.896,14.246,14.426,14.477,13.794,12.139,11.709
12.587,13.999,15.198,16.14,15.989,15.923,15.452,15.317,15.169,15.013,14.741,14.216,14.216,14.183,14.025,14.475,14.166,14.248,14.154,14.285,14.768,14.828,15.068,15.363,15.981,16.362,15.587,15.34,13.702,12.826
12.606,14.258,15.305,15.752,15.742,15.496,15.193,15.209,15.033,14.415,14.514,14.37,13.973,13.91,13.902,13.961,13.445,13.566,13.394,13.467,13.641,13.986,13.816,14.096,14.648,14.399,14.585,13.719,12.368,11.571
12.026,13.49,14.737,14.924,14.984,14.567,14.716,14.46,14.14,13.497,13.599,13.448,13.449,13.225,13.146,13.197,12.833,12.721,12.52,12.743,12.807,13.116,13.291,13.662,13.698,13.395,13.577,12.788,11.588,10.668
11.862,13.346,14.376,14.552,14.912,14.722,14.345,14.068,13.843,13.649,13.579,13.389,13.125,13.2,13.145,12.892,12.781,12.47,12.72,12.807,12.671,12.79,12.959,13.626,13.473,13.654,13.472,12.713,11.276,10.699
13.418,15.334,16.199,16.74,16.742,16.629,16.185,15.907,15.889,15.613,15.215,15.081,15.147,14.775,14.837,14.87,14.274,14.326,13.933,14.692,14.608,15.002,14.926,15.025,15.752,15.395,14.977,14.765,12.82,12.294
13.575,15.596,16.673,17.141,17.606,17.113,17.075,16.193,16.148,16.012,15.488,15.374,15.573,15.193,15.172,15.089,14.626,14.707,14.287,14.77,14.746,15.14,15.177,15.435,15.727,15.827,15.424,14.976,12.886,11.945
12.361,13.777,14.767,15.293,15.479,15.214,14.74,14.623,13.983,13.984,14.019,13.848,13.761,13.407,13.221,13.394,12.939,13.023,12.936,12.597,13.212,12.937,13.095,13.665,13.833,14.001,13.506,13.223,11.305,10.602
13.112,15.094,16.154,16.666,16.89,16.317,16.326,16.025,15.467,15.355,15.185,14.834,15,14.908,14.349,14.665,14.237,14.067,13.91,13.83,14.773,14.256,14.419,14.885,15.063,15.113,14.611,14.326,12.338,11.766
13.276,15.293,16.195,16.453,17.096,16.814,16.543,15.775,15.684,15.878,15.191,14.971,15.196,14.631,14.836,14.608,14.429,14.01,14.122,14.267,14.293,14.243,14.622,15.14,15.233,15.303,14.564,14.291,12.561,11.676
12.056,13.436,14.56,15.068,14.93,14.672,14.476,14.262,14.015,14.168,13.607,13.497,13.501,13.135,12.93,12.951,12.922,12.808,12.396,12.663,12.535,12.681,12.723,13.426,13.484,13.55,13.213,12.346,11.393,10.59
14.243,15.574,16.897,17.525,17.535,17.197,16.929,17.017,16.362,15.826,15.931,15.961,15.603,15.532,15.027,15.586,14.801,14.838,14.496,14.745,14.889,14.955,15.077,15.352,15.824,15.671,15.435,14.637,13.268,12.277
13.206,14.956,16.042,16.844,16.624,16.268,15.884,15.68,15.443,15.142,15.298,14.964,14.854,14.622,14.293,14.543,14.241,14.117,13.985,13.782,14.383,14.486,14.423,15.207,14.987,15.194,14.768,14.307,12.823,12.034
13.035,14.847,15.89,16.378,16.617,16.261,15.912,15.621,15.473,15.409,14.985,14.821,14.68,14.602,14.397,14.825,13.82,13.934,13.887,13.94,14.321,14.059,14.784,14.616,15.204,15.382,14.684,14.192,12.599,11.809
13.072,14.645,15.931,16.412,16.447,16.26,15.719,15.457,15.198,15.263,14.886,14.686,14.53,14.379,14.535,14.214,14.138,14.16,13.784,13.806,13.97,14.112,14.251,14.921,14.956,15.149,14.716,14.173,12.415,11.645
11.777,13.799,14.51,14.889,15,14.9,14.758,14.233,14.149,14.146,13.629,13.825,13.188,13.32,13.356,13.171,13.224,12.815,12.972,12.651,13.023,13.295,12.83,13.515,13.487,13.733,13.458,13.028,11.522,10.955
12.99,14.797,15.694,16.012,16.298,16.053,15.756,15.305,15.448,14.925,14.83,14.6,14.414,14.16,14.386,14.683,13.943,14.113,13.682,14.023,14.169,14.13,14.437,14.384,15.065,14.669,14.624,13.974,12.811,11.874
11.985,13.454,14.551,15.23,15.049,14.631,14.36,14.238,13.811,13.645,13.603,13.746,13.591,13.128,12.96,13.139,12.782,12.859,12.742,12.534,13.132,12.881,13.464,14.017,13.788,14.008,13.62,13.124,11.521,10.675
11.805,13.422,14.471,14.823,14.927,14.629,14.452,14.286,13.968,14.04,13.557,13.407,13.227,13.067,13.452,13.158,12.998,12.738,12.748,12.563,12.865,12.986,13.214,13.68,13.506,13.746,13.418,12.907,11.342,10.896
13.334,15.174,16.388,16.843,16.949,16.507,16.405,16.103,15.743,15.666,15.234,15.054,14.84,14.759,14.542,14.902,14.393,14.054,14.085,14.123,14.494,14.136,14.533,14.958,15.192,15.189,14.67,14.473,12.762,11.759
11.952,13.582,14.463,14.909,15.033,14.582,14.473,14.058,13.933,13.691,13.566,13.445,13.571,13.139,12.837,13.2,12.947,12.789,12.882,12.525,12.928,12.885,13.281,13.715,13.76,13.77,13.56,12.818,11.906,11.307
11.903,13.56,14.441,15.146,15.084,14.822,14.759,14.224,13.895,13.901,13.373,13.582,13.354,13.207,12.927,13.179,12.578,12.653,12.517,12.468,13.026,12.576,12.994,13.367,13.516,13.515,13.417,12.6,11.638,10.935
13.657,15.399,16.539,17.25,16.768,16.591,16.175,16.161,15.791,15.419,15.393,15.175,15.122,14.873,14.689,14.409,14.396,14.491,13.999,13.946,14.324,14.469,14.645,14.973,15.294,14.824,15.265,14.07,13.159,12.124
12.653,14.682,15.5,16.003,16.44,16.009,15.864,15.22,15.301,15.084,14.872,14.518,14.562,14.476,13.949,14.414,13.901,13.83,13.639,13.871,14.065,14.155,14.576,14.455,15.12,14.846,14.866,13.828,12.82,12.001
10.588,11.833,12.712,12.853,12.642,12.255,11.719,11.188,10.542,10.142,9.6567,9.0051,8.6742,8.3953,8.0714,7.6961,7.061,6.6761,6.1225,6.1143,6.3784,7.0822,7.6586,8.524,8.882,9.6329,10.363,10.147,9.8655,9.4302
12.863,14.742,16.008,16.272,16.405,16.209,15.768,15.699,15.356,15.332,15.063,14.744,14.641,14.864,14.665,14.304,14.421,14.004,13.792,13.999,13.916,14.695,14.54,14.957,14.877,14.917,15.023,14.119,12.783,11.826
13.748,15.089,16.27,16.823,16.848,16.4,16.085,16.135,15.972,15.63,15.53,14.994,14.913,14.95,14.796,14.845,14.865,14.778,14.176,14.473,14.727,14.806,14.851,15.074,15.584,15.497,15.276,14.489,13,12.498
12.16,13.628,14.796,15.379,15.526,15.299,14.95,14.563,14.335,14.323,13.976,13.818,13.791,13.418,13.44,13.687,13.044,12.877,12.908,12.967,13.326,12.938,13.502,13.726,13.98,13.75,13.45,13.044,11.368,10.765
12.259,13.588,14.826,15.195,15.395,15.09,14.758,14.748,14.305,14.135,13.863,13.795,13.505,13.225,13.431,13.147,13.252,12.892,13.056,12.945,13.272,12.965,13.177,13.453,13.896,13.727,13.544,13.147,11.575,10.992
13.497,15.24,16.61,17.037,17.042,17.004,16.45,16.225,16.01,16.061,15.345,15.34,15.318,14.993,15.036,15.241,14.719,14.465,14.385,14.396,14.919,14.655,15.191,15.466,15.991,15.844,15.429,14.917,13.116,12.162
13.192,15.447,16.018,16.664,16.979,16.73,16.276,15.879,15.773,15.72,15.273,14.931,14.983,14.666,14.778,14.892,14.537,14.104,13.77,14.021,14.269,14.566,14.737,15.015,15.298,15.498,14.637,14.409,12.428,11.898
13.401,15.363,16.417,16.743,16.957,16.879,16.423,15.867,15.575,15.723,15.225,15.194,15.136,14.913,15.134,14.988,14.717,14.259,14.371,14.737,14.645,14.726,14.908,15.112,15.795,15.733,15.495,14.725,13.281,12.302
11.536,13.54,14.437,14.646,14.934,14.683,14.615,13.963,14.009,13.733,13.569,13.46,13.361,13.141,13.041,12.85,12.956,12.661,12.529,12.68,12.825,13.203,13.002,13.423,13.744,13.741,13.621,12.576,11.443,10.969
11.982,13.447,14.442,15.165,14.959,14.804,14.359,14.273,13.866,13.345,13.465,13.668,13.435,13.195,12.734,12.962,12.872,12.377,12.683,12.626,13.048,13.225,13.109,13.667,13.479,13.918,13.587,12.722,11.649,10.945
13.214,15.119,16.232,16.525,16.862,16.483,16.449,15.734,15.464,15.266,15.251,15.003,15.233,14.713,14.594,14.6,14.183,13.943,13.657,13.854,14.702,14.109,14.696,14.841,15.029,15.317,14.926,14.238,12.788,11.879
12.903,15.361,15.948,16.422,16.941,16.676,16.349,15.84,15.871,15.498,15.077,14.784,14.818,14.712,14.446,14.948,14.132,14.212,13.851,13.966,14.389,14.166,14.58,14.701,15.047,14.914,14.695,14.052,12.601,12.045
13.052,14.995,16.291,16.619,16.964,16.466,16.529,15.563,15.698,15.621,15.28,15.099,14.852,14.621,14.491,14.773,14.125,13.912,14.22,14.114,14.276,14.327,14.299,15.08,14.946,15.241,14.782,14.281,12.784,11.768
13.258,15.058,16.053,16.5,16.783,16.442,16.146,15.738,15.673,15.424,15.15,14.94,14.94,14.823,14.367,14.835,13.938,14.065,13.637,14.04,14.398,14.2,14.72,14.595,15.242,15.02,14.537,14.176,12.552,11.779
11.543,13.359,13.904,13.761,13.974,13.435,12.781,12.134,11.562,11.108,10.632,9.7486,9.4457,9.0052,8.8737,8.2954,7.8955,7.1506,6.7376,6.515,7.3512,7.8532,8.8284,9.6178,10.399,10.974,11.425,11.203,11.021,10.404
12.664,14.562,15.352,16.011,16.042,15.798,15.62,15.155,14.976,14.991,14.691,14.584,14.312,14.202,14.292,14.53,13.915,13.588,13.51,13.557,14.348,13.833,14.089,14.534,14.914,15.223,14.245,14.186,11.997,11.455
11.838,13.503,14.578,14.984,15.118,14.759,14.784,14.544,14.166,14.285,13.951,13.592,13.622,13.334,13.213,13.546,12.892,13.04,12.839,12.896,13.277,13.159,13.417,13.667,13.796,13.916,13.196,13.216,11.414,11.095
13.745,16.101,16.938,17.444,17.844,17.456,17.244,16.889,16.831,16.691,16.07,15.939,15.694,15.64,15.625,15.46,15.694,15.102,15.172,15.016,15.484,15.242,15.572,16.026,16.317,16.541,15.677,15.588,13.188,12.635
13.952,15.697,16.633,17.169,17.151,17.394,16.76,16.781,16.39,16.105,16.013,15.393,15.541,15.376,15.374,15.291,15.081,14.695,14.494,14.683,14.679,15.199,15.11,15.342,15.814,15.666,15.76,14.987,13.309,12.526
12.692,14.493,15.613,16.022,16.137,16.018,15.734,15.399,15.205,15.191,14.594,14.564,14.343,14.117,14.001,14.159,13.769,13.609,13.858,13.463,13.6,13.64,13.886,14.314,14.218,14.718,14.321,13.775,11.825,11.591
13.288,15.107,16.07,16.384,16.677,16.399,16.414,15.779,15.323,15.07,14.883,14.814,15.095,14.723,14.632,14.335,14.127,14.055,13.751,14.235,14.169,13.989,14.439,14.619,15.126,15.105,14.783,13.988,12.713,11.836
12.48,13.922,14.818,15.539,15.397,15.576,15.06,14.874,14.724,14.429,14.387,14.167,13.939,13.925,13.661,13.668,13.601,13.283,13.056,13.137,12.983,13.574,13.499,13.803,14.126,14.064,14.116,13.113,11.83,11.215
13.793,16.026,16.832,17.267,17.745,17.342,17.107,16.368,16.27,16.087,15.741,15.624,15.732,15.277,15.173,15.205,14.806,14.529,14.348,14.932,14.86,15.004,15.107,15.186,15.813,15.729,15.264,14.754,13.152,12.364
12.818,14.448,15.31,16.027,16.288,15.848,15.6,15.515,15.01,15.183,14.604,14.488,14.42,14.231,13.998,13.953,13.717,13.562,13.476,13.299,13.737,13.778,13.953,14.258,14.498,14.305,14.207,13.415,12.295,11.271
13.504,15.411,16.545,16.897,17.29,17.056,16.704,16.209,15.971,15.997,15.623,15.362,15.493,15.023,14.889,15.13,14.67,14.445,14.853,14.482,14.961,14.664,15.258,15.677,15.912,15.676,15.629,14.777,13.627,12.291
14.363,16.084,17.355,17.986,17.842,17.535,17.059,17.213,16.678,16.222,16.25,16.076,16.084,16.016,15.348,15.556,15.297,15.266,15.343,15.059,15.558,15.622,15.595,16.613,16.152,16.691,16.258,15.433,13.73,12.698
12.241,13.825,14.858,15.228,15.369,15.234,14.9,14.491,14.771,14.287,13.87,14.078,13.911,13.808,13.661,13.559,13.384,13.101,13.142,13.158,13.177,13.778,13.409,14.18,13.859,14.042,13.949,13.475,11.929,11.31
14.462,15.699,17.118,17.441,17.691,17.137,17.2,16.862,16.614,16.443,15.999,16.056,15.772,15.659,15.6,15.726,15.204,15.247,15.387,14.847,15.391,15.418,15.643,16.05,16.319,16.091,16.026,15.365,13.648,12.765
13.416,15.388,16.61,16.717,17.146,16.815,16.538,16.117,15.817,15.904,15.333,15.445,15.272,15.08,14.766,14.746,14.686,14.337,14.738,14.367,14.835,14.861,14.593,15.302,15.399,15.627,15.46,14.5,13.116,12.256
13.831,15.69,16.83,17.66,17.477,17.261,16.826,16.633,16.595,16.141,15.893,15.806,15.681,15.602,15.198,15.067,14.937,15.051,14.479,14.769,14.913,15.075,14.893,15.363,15.719,15.689,15.469,14.612,13.188,12.428
13.465,15.308,16.236,16.925,17.191,16.875,16.661,15.841,15.611,15.836,15.302,15.526,15.271,15.031,15.033,15.077,14.329,14.499,14.248,14.704,14.874,14.579,15.095,15.165,15.744,15.762,15.609,14.438,13.264,12.441
13.357,15.155,16.382,16.867,17.018,16.441,16.467,16.127,15.769,15.724,15.389,15.371,15.146,14.947,14.857,14.958,14.52,14.319,14.62,14.219,14.6,14.761,14.767,15.436,15.453,15.749,15.31,14.523,13.065,12.229
13.461,15.493,16.533,16.866,17.11,16.872,16.616,16.022,16.07,15.822,15.807,15.527,15.286,15.217,14.844,14.778,14.596,14.632,14.658,13.984,14.551,14.876,15.257,15.291,15.78,15.767,15.571,14.705,13.527,12.132
12.358,13.979,14.57,14.559,14.557,14.063,13.442,12.81,12.177,11.576,10.814,10.21,9.7658,9.1498,9.0223,8.4569,7.9204,7.3838,7.0704,7.2274,7.958,8.8268,9.3115,10.279,11.159,11.509,11.692,11.782,11.179,10.454
14.297,16.705,17.768,18.184,18.387,18.142,17.772,17.33,17.258,17.011,16.702,16.549,16.32,15.957,16.107,15.901,15.7,15.576,15.356,15.595,15.382,15.924,15.797,16.384,16.721,16.433,16.288,15.555,13.811,12.965
13.776,15.928,17.051,17.815,17.588,17.338,17.136,16.822,16.847,16.337,16.199,15.814,15.724,15.827,15.695,15.774,15.165,15.305,15.074,14.815,15.369,15.348,15.726,15.981,16.372,16.344,16.306,15.261,14.01,13.14
13.74,15.512,16.889,17.173,17.607,17.093,16.993,16.573,16.33,16.335,15.922,15.652,15.509,15.2,15.053,15.168,14.69,14.537,14.702,14.421,15.089,14.689,14.985,15.669,15.8,15.979,15.207,15.003,12.82,12.224
11.827,13.477,14.554,14.9,15.36,15.051,14.813,14.65,14.332,14.388,14.054,13.709,13.313,13.33,13.407,13.73,12.973,12.91,12.689,12.933,13.028,12.849,13.172,13.23,13.65,14.067,13.05,12.842,11.168,10.934
13.321,15.263,16.167,16.548,16.938,16.406,16.355,15.968,15.84,15.534,15.304,15.167,15.056,14.911,14.675,15.108,14.545,14.328,14.114,14.119,14.896,14.511,14.77,15.041,15.664,15.692,15.138,14.812,12.836,12.033
13.205,15.104,16.198,16.526,16.852,16.332,16.219,15.704,15.56,15.352,15.119,15.162,14.939,14.819,14.754,14.408,14.554,14.163,13.832,14.235,14.342,14.611,14.769,14.975,15.43,15.476,15.256,14.494,13.223,12.423
13.052,14.981,15.856,16.145,16.702,15.944,16.173,16.032,15.057,15.026,14.908,14.779,14.745,14.277,14.28,14.674,14.003,14.005,13.734,13.641,14.049,14.114,14.586,14.921,15.025,14.946,14.787,13.815,12.934,11.927
12.28,13.841,14.773,15.117,15.38,15.122,14.861,14.527,14.341,14.098,13.934,13.719,13.475,13.153,13.284,13.184,12.927,12.778,12.558,12.619,12.922,12.93,13.457,13.366,13.77,13.993,13.257,12.86,11.3,10.961
13.861,15.479,16.944,17.309,17.294,17.348,16.816,16.717,16.284,16.446,15.73,15.621,15.52,15.207,15.503,14.947,14.955,14.8,14.383,14.629,14.387,14.896,14.962,15.464,15.409,15.449,15.497,14.547,13.233,12.331
13.098,15.215,16.082,16.741,16.904,16.813,16.166,16.022,15.422,15.399,15.289,15.094,15.109,14.653,14.577,14.799,14.532,14.165,14.11,14.354,14.514,14.743,14.584,15.48,15.537,15.378,15.716,14.502,13.228,12.097
13.693,16.054,17.23,17.487,17.968,17.376,17.237,16.743,16.85,16.687,16.118,16.093,15.818,15.868,15.518,15.747,15.382,15.245,15.224,14.86,15.395,15.282,15.558,16.113,16.255,16.378,16.297,15.229,13.9,13.026
12.187,13.458,14.691,15.042,15.349,15.073,14.556,14.471,14.277,14.22,13.88,13.762,13.506,13.271,13.363,13.311,13.157,12.965,12.974,12.967,13.232,13.143,13.222,13.695,13.851,14.147,13.519,13.158,11.57,10.905
12.757,14.54,15.276,15.679,16.352,16.083,15.688,15.035,14.934,14.741,14.546,14.234,14.358,13.859,14.243,14.209,13.441,13.291,13.25,13.5,13.616,13.705,14.036,14.201,14.671,14.809,13.843,13.834,11.926,11.14
14.141,16.025,16.83,17.33,17.774,17.372,17.027,16.805,16.498,16.528,15.892,15.587,15.803,15.717,15.667,15.582,15.322,15.249,15.075,14.963,14.974,15.425,15.153,15.557,16.542,16.381,15.771,15.298,13.305,12.918
13.447,14.837,16.416,17.002,16.714,16.251,16.216,16.066,15.561,15.27,15.245,15.067,15.187,14.853,14.614,14.358,14.503,14.26,14.187,14.031,14.223,14.902,14.883,15.527,15.425,15.291,15.603,14.168,13.412,12.337
13.1,14.366,15.727,16.147,16.384,15.751,15.625,15.446,15.158,14.673,14.721,14.472,14.451,14.387,13.807,14.172,13.397,13.66,13.451,13.611,13.786,13.847,13.678,14.308,14.584,14.468,14.352,13.384,12.131,11.546
12.134,13.837,15.042,15.146,15.391,14.957,14.844,14.237,14.175,14.087,13.657,14.027,13.713,13.391,13.391,13.252,12.995,12.635,12.895,12.517,12.999,13.006,13.279,13.642,13.625,13.797,13.373,12.734,11.13,10.831
11.833,13.313,14.523,14.809,14.606,14.485,14.219,14.11,13.723,13.637,13.496,13.338,13.247,12.967,12.921,12.785,12.695,12.819,12.51,12.478,12.4,13.167,12.792,13.62,13.263,13.754,13.15,12.714,11.26,10.759
12.847,14.398,15.752,15.985,16.273,15.85,15.634,15.489,15.159,14.915,14.848,14.396,14.373,14.226,13.932,14.128,13.925,13.487,13.545,13.405,13.525,13.724,13.867,14.715,14.387,14.594,14.196,13.66,12.194,11.319
12.788,14.213,15.747,16.013,16.12,15.683,15.726,15.335,15.098,14.998,14.683,14.568,14.255,14.128,14.152,13.9,13.894,13.406,13.463,13.414,13.498,13.8,13.895,14.469,14.555,14.246,14.421,13.637,12.292,11.314
13.19,14.402,15.846,16.186,16.203,15.906,15.562,15.471,15.113,14.866,14.577,14.527,14.471,14.201,13.738,14.002,13.607,13.808,13.453,13.606,13.674,13.957,13.806,14.311,14.623,14.263,14.406,13.641,12.269,11.215
11.429,12.823,13.491,13.61,13.594,12.94,12.574,11.754,11.347,10.708,9.905,9.344,8.9996,8.3116,8.3213,7.7248,7.2174,6.3682,6.1724,6.6517,7.5224,8.2493,8.7479,9.6166,10.35,10.795,11.377,10.914,10.617,9.9382
11.719,13.69,14.443,14.862,15.313,14.865,14.794,14.66,14.334,14.001,13.962,13.518,13.251,13.37,12.955,13.35,13.08,12.976,12.643,12.667,12.798,13.01,13.048,13.42,13.752,13.579,13.14,12.777,11.286,10.919
13.477,15.359,16.388,16.713,17.006,16.463,16.376,15.756,15.569,15.416,15.031,15.046,15.19,14.956,14.607,14.726,14.03,14.3,13.889,14.523,14.814,14.305,14.919,15.031,15.69,15.421,15.217,14.482,13.31,12.188
13.393,15.352,16.39,16.713,16.585,16.462,16.154,16.206,15.639,15.154,15.139,15.05,14.921,14.801,14.671,14.751,14.289,14.514,14.287,14.195,14.362,14.862,14.886,15.395,15.493,15.33,15.406,14.243,13.133,12.12
14.034,15.657,17.132,17.705,17.45,17.112,17.07,16.716,16.603,16.136,16.053,15.671,15.549,15.55,15.212,14.896,15.061,14.783,14.782,14.707,14.608,15.385,15.046,15.715,15.712,15.903,15.443,14.85,13.145,12.488
13.104,15.228,16.219,16.703,16.793,16.591,16.173,15.818,15.747,15.683,15.103,14.903,14.88,14.629,14.755,14.854,14.267,13.881,14.041,13.825,14.336,14.46,14.641,15.023,14.907,14.844,14.891,14.055,12.919,12.022
13.448,15.187,16.403,16.685,16.882,16.41,16.097,16.289,15.933,15.486,15.655,15.264,14.993,15.075,14.822,14.636,14.632,14.465,14.198,14.314,14.448,14.59,14.717,15.117,15.523,15.381,15.422,14.377,12.9,12.522
13.514,15.117,16.562,16.952,16.923,16.401,16.311,16.151,15.87,15.175,15.414,15.297,14.981,14.732,14.577,14.736,14.371,14.462,14.449,13.968,14.778,14.818,14.807,15.27,15.384,15.647,14.971,14.539,13.286,12.334
13.888,15.522,16.657,17.053,16.897,16.645,16.491,16.4,15.757,15.491,15.801,15.458,15.277,15.335,14.673,14.804,14.52,14.612,14.685,14.285,15.015,14.772,15.107,15.694,15.505,15.708,15.199,14.932,13.235,12.347
14.002,15.638,16.654,17.27,17.292,16.968,16.701,16.457,16.311,16.152,15.803,15.628,15.134,15.113,14.967,15.142,14.741,14.662,14.633,14.391,14.954,14.94,15.202,15.448,16.034,15.666,15.567,14.917,13.281,12.512
13.664,16.353,17.115,17.603,17.712,17.686,17.225,16.791,16.778,16.378,16.113,16.006,15.533,15.576,15.371,15.737,15.121,14.8,14.915,14.653,14.931,15.124,15.084,15.704,15.698,16.288,15.561,14.957,13.247,12.519
13.464,15.354,16.538,16.988,17.134,16.982,16.746,16.234,15.762,15.847,15.503,15.328,15.472,14.993,15.067,14.981,14.592,14.282,14.423,14.544,14.625,14.908,15.03,15.607,15.822,15.787,15.637,14.633,13.215,12.279
13.693,15.289,16.478,17.064,17.198,16.762,16.503,16.229,15.827,15.878,15.424,15.448,15.401,14.824,15.008,14.902,14.763,14.444,14.571,14.445,14.777,14.678,14.647,15.404,15.668,16.024,14.942,14.931,12.987,12.349
